id_tercero,tipo_sujeto,nombres,apellidos,fecha_nacimiento,nacionalidad,numero_documento,tipo_documento,pais_residencia,coincidencia
T0005558,PERSONA_NATURAL,JORGE CARLOS,PEREZ GOMEZ,2005-03-12,MEXICANA,102619485,CC,ECUADOR,0
T0005559,PERSONA_NATURAL,JUAN CAMILA,GOMEZ TORRES,1960-09-25,VENEZOLANA,636271165,CC,BRASIL,0
T0005560,PERSONA_JURIDICA,GARCIA GARCIA LOGISTICA CIA 7652,,,,650907015,NIT,PERU,0
T0005561,PERSONA_NATURAL,ANDRES LAURA,RODRIGUEZ RAMIREZ,1997-05-02,PERUANA,762295899,CE,VENEZUELA,0
T0005562,PERSONA_NATURAL,ANDRES SARA,RAMIREZ GARCIA,1981-10-20,VENEZOLANA,J6475069,PASAPORTE,VENEZUELA,0
T0005563,PERSONA_NATURAL,JUAN JORGE,HERNANDEZ RAMIREZ,1997-07-12,PERUANA,K2529849,PASAPORTE,ECUADOR,0
T0005564,PERSONA_NATURAL,DANIEL JORGE,HERNANDEZ LOPEZ,1990-10-28,PERUANA,I1914478,PASAPORTE,VENEZUELA,0
T0005565,PERSONA_NATURAL,LAURA ANA,RODRIGUEZ TORRES,1978-12-27,BRASILEÑA,308911151,CC,USA,0
T0005566,PERSONA_NATURAL,SARA ANDRES,RODRIGUEZ RODRIGUEZ,1980-03-12,ECUATORIANA,1464811195,CE,USA,0
T0005567,PERSONA_JURIDICA,PEREZ MARTINEZ GROUP SAS 7430,,,,719087861,NIT,USA,0
T0005568,PERSONA_NATURAL,ANA CARLOS,GARCIA SANCHEZ,1978-03-08,ESPAÑOLA,1442302325,CE,BRASIL,0
T0005569,PERSONA_NATURAL,DANIEL DANIEL,RODRIGUEZ GARCIA,1998-08-20,ECUATORIANA,1317566627,CC,COLOMBIA,0
T0005570,PERSONA_NATURAL,LAURA SARA,RODRIGUEZ RODRIGUEZ,1989-12-04,BRASILEÑA,598888314,CE,ARGENTINA,0
T0005571,PERSONA_NATURAL,DANIEL ANDRES,HERNANDEZ LOPEZ,1969-05-01,MEXICANA,C7074471,PASAPORTE,ESPAÑA,0
T0005572,PERSONA_NATURAL,DAVID ANA,TORRES HERNANDEZ,1985-05-03,ECUATORIANA,F3127039,PASAPORTE,ARGENTINA,0
T0005573,PERSONA_NATURAL,ANA SARA,GARCIA PEREZ,1995-03-05,PERUANA,1948416964,CE,VENEZUELA,0
T0005574,PERSONA_NATURAL,LAURA CARLOS,TORRES GARCIA,1962-07-20,PERUANA,X1774898,PASAPORTE,USA,0
T0005575,PERSONA_NATURAL,DANIEL JUAN,SANCHEZ PEREZ,1992-05-08,ESTADOUNIDENSE,W2760067,PASAPORTE,BRASIL,0
T0005576,PERSONA_NATURAL,LUISA ANDRES,SANCHEZ RODRIGUEZ,1977-02-02,ARGENTINA,I6479493,PASAPORTE,ESPAÑA,0
T0005577,PERSONA_NATURAL,DAVID ANDRES,HERNANDEZ SANCHEZ,1993-10-13,VENEZOLANA,915884368,CC,USA,0
T0005578,PERSONA_NATURAL,JORGE SARA,RAMIREZ RAMIREZ,1981-06-11,ARGENTINA,427726090,CE,BRASIL,0
T0005579,PERSONA_NATURAL,DAVID LAURA,TORRES TORRES,2003-02-14,ESPAÑOLA,U1723868,PASAPORTE,ESPAÑA,0
T0005580,PERSONA_NATURAL,ANDRES CAMILA,TORRES TORRES,1985-08-10,ECUATORIANA,P4257143,PASAPORTE,MEXICO,0
T0005581,PERSONA_NATURAL,DAVID LAURA,TORRES LOPEZ,1968-06-15,ECUATORIANA,1993561833,CE,BRASIL,0
T0005582,PERSONA_NATURAL,JUAN JORGE,LOPEZ LOPEZ,1985-12-17,PERUANA,1170274089,CE,USA,0
T0005583,PERSONA_JURIDICA,HERNANDEZ MARTINEZ SERVICIOS S.A.S. 5992,,,,430902879,NIT,VENEZUELA,0
T0005584,PERSONA_JURIDICA,GOMEZ LOPEZ LOGISTICA S.A. 2473,,,,607647140,NIT,BRASIL,0
T0005585,PERSONA_NATURAL,ANDRES DAVID,LOPEZ GARCIA,1960-07-13,ARGENTINA,1169279821,CC,COLOMBIA,0
T0005586,PERSONA_NATURAL,MARIA LAURA,RAMIREZ RODRIGUEZ,1951-01-18,ESTADOUNIDENSE,864796764,CE,PERU,0
T0005587,PERSONA_NATURAL,DANIEL SARA,HERNANDEZ GARCIA,1952-07-22,ESPAÑOLA,J4371731,PASAPORTE,MEXICO,0
T0005588,PERSONA_NATURAL,DAVID MARIA,PEREZ GARCIA,1977-07-11,PERUANA,1083733936,CE,BRASIL,0
T0005589,PERSONA_JURIDICA,GOMEZ PEREZ HOLDING SAS 361,,,,262839317,NIT,ARGENTINA,0
T0005590,PERSONA_JURIDICA,PEREZ PEREZ COMERCIAL LTDA 2759,,,,902628335,NIT,ESPAÑA,0
T0005591,PERSONA_JURIDICA,SANCHEZ GARCIA INVERSIONES SAS 2430,,,,886287481,NIT,ECUADOR,0
T0005592,PERSONA_JURIDICA,RODRIGUEZ LOPEZ COMERCIAL SAS 2535,,,,242927728,NIT,VENEZUELA,0
T0005593,PERSONA_NATURAL,LUISA ANA,MARTINEZ SANCHEZ,1970-10-06,BRASILEÑA,1282045333,CC,BRASIL,0
T0005594,PERSONA_JURIDICA,GARCIA GOMEZ LOGISTICA LTDA 4738,,,,246348398,NIT,PERU,0
T0005595,PERSONA_NATURAL,JUAN ANDRES,PEREZ SANCHEZ,1993-01-04,BRASILEÑA,1630282874,CE,ECUADOR,0
T0005596,PERSONA_JURIDICA,MARTINEZ GOMEZ SERVICIOS LTDA 3657,,,,223796601,NIT,USA,0
T0005597,PERSONA_JURIDICA,MARTINEZ HERNANDEZ HOLDING S.A.S. 6191,,,,285829048,NIT,VENEZUELA,0
T0005598,PERSONA_NATURAL,CARLOS ANDRES,PEREZ MARTINEZ,1978-06-04,ECUATORIANA,825547734,CC,ECUADOR,0
T0005599,PERSONA_NATURAL,SARA DANIEL,GARCIA TORRES,1993-10-18,MEXICANA,1318980657,CC,BRASIL,0
T0005600,PERSONA_NATURAL,LUISA DAVID,RODRIGUEZ SANCHEZ,1983-07-02,MEXICANA,J7931114,PASAPORTE,PERU,0
T0005601,PERSONA_JURIDICA,LOPEZ LOPEZ GROUP CIA 285,,,,173041781,NIT,MEXICO,0
T0005602,PERSONA_NATURAL,CAMILA DAVID,RAMIREZ GOMEZ,1966-11-19,ESTADOUNIDENSE,700582889,CC,PERU,0
T0005603,PERSONA_JURIDICA,LOPEZ RAMIREZ INVERSIONES LTDA 133,,,,190175798,NIT,ESPAÑA,0
T0005604,PERSONA_NATURAL,CAMILA SARA,SANCHEZ PEREZ,1971-10-28,ECUATORIANA,784872761,CE,VENEZUELA,0
T0005605,PERSONA_NATURAL,JORGE DAVID,SANCHEZ PEREZ,1990-08-03,PERUANA,U8206299,PASAPORTE,COLOMBIA,0
T0005606,PERSONA_NATURAL,MARIA ANDRES,RODRIGUEZ GOMEZ,2001-01-02,ECUATORIANA,1172502530,CE,BRASIL,0
T0005607,PERSONA_NATURAL,ANA MARIA,GOMEZ PEREZ,1953-09-10,ARGENTINA,683700819,CE,ECUADOR,0
T0005608,PERSONA_NATURAL,DAVID ANA,GARCIA TORRES,1974-03-06,MEXICANA,B6406221,PASAPORTE,ECUADOR,0
T0005609,PERSONA_NATURAL,ANDRES LAURA,GOMEZ PEREZ,1972-07-16,PERUANA,X3408631,PASAPORTE,PERU,0
T0005610,PERSONA_NATURAL,DAVID DANIEL,RAMIREZ PEREZ,1979-01-27,ESPAÑOLA,1469289991,CE,ARGENTINA,0
T0005611,PERSONA_JURIDICA,MARTINEZ TORRES GROUP S. EN C. 5478,,,,188714095,NIT,BRASIL,0
T0005612,PERSONA_JURIDICA,RODRIGUEZ PEREZ INVERSIONES S.A.S. 7925,,,,124915154,NIT,COLOMBIA,0
T0005613,PERSONA_NATURAL,LUISA SARA,PEREZ SANCHEZ,1975-03-15,PERUANA,787267914,CC,USA,0
T0005614,PERSONA_NATURAL,JUAN LUISA,TORRES PEREZ,2000-10-11,ECUATORIANA,1172722670,CC,USA,0
T0005615,PERSONA_NATURAL,JUAN LUISA,RAMIREZ SANCHEZ,1956-01-27,VENEZOLANA,A5634712,PASAPORTE,ECUADOR,0
T0005616,PERSONA_NATURAL,LUISA CARLOS,PEREZ RAMIREZ,2003-07-23,COLOMBIANA,1575648992,CC,ARGENTINA,0
T0005617,PERSONA_JURIDICA,GARCIA TORRES INVERSIONES CIA 8639,,,,521222183,NIT,USA,0
T0005618,PERSONA_NATURAL,DAVID CARLOS,RODRIGUEZ RODRIGUEZ,1972-03-28,BRASILEÑA,847838987,CE,ARGENTINA,0
T0005619,PERSONA_NATURAL,MARIA SARA,GARCIA SANCHEZ,1969-10-09,MEXICANA,1648600038,CC,MEXICO,0
T0005620,PERSONA_NATURAL,DANIEL JUAN,RAMIREZ LOPEZ,1961-04-17,VENEZOLANA,1317992531,CE,ARGENTINA,0
T0005621,PERSONA_NATURAL,LAURA LAURA,SANCHEZ RAMIREZ,1964-02-06,ECUATORIANA,632545164,CC,PERU,0
T0005622,PERSONA_NATURAL,SARA LUISA,GARCIA RODRIGUEZ,1998-04-03,BRASILEÑA,1382900958,CE,USA,0
T0005623,PERSONA_NATURAL,SARA LAURA,MARTINEZ HERNANDEZ,1980-08-21,ESPAÑOLA,143993507,CC,ESPAÑA,0
T0005624,PERSONA_NATURAL,JORGE ANA,TORRES RODRIGUEZ,1979-07-12,ECUATORIANA,Z7515937,PASAPORTE,VENEZUELA,0
T0005625,PERSONA_NATURAL,DAVID JORGE,RAMIREZ SANCHEZ,1964-11-01,PERUANA,P9560482,PASAPORTE,USA,0
T0005626,PERSONA_JURIDICA,GOMEZ HERNANDEZ GROUP CIA 5121,,,,784561673,NIT,MEXICO,0
T0005627,PERSONA_JURIDICA,TORRES MARTINEZ LOGISTICA S. EN C. 7668,,,,540021151,NIT,VENEZUELA,0
T0005628,PERSONA_NATURAL,LAURA ANA,PEREZ LOPEZ,1975-02-04,ESTADOUNIDENSE,791282670,CE,VENEZUELA,0
T0005629,PERSONA_NATURAL,CARLOS CAMILA,TORRES GOMEZ,1985-09-13,ESPAÑOLA,195529951,CC,USA,0
T0005630,PERSONA_NATURAL,CAMILA JUAN,GOMEZ SANCHEZ,1954-12-17,BRASILEÑA,1282784462,CC,BRASIL,0
T0005631,PERSONA_JURIDICA,GOMEZ RODRIGUEZ LOGISTICA S. EN C. 3512,,,,789059669,NIT,VENEZUELA,0
T0005632,PERSONA_NATURAL,DANIEL MARIA,HERNANDEZ RODRIGUEZ,1953-07-02,ESTADOUNIDENSE,C2619386,PASAPORTE,ESPAÑA,0
T0005633,PERSONA_NATURAL,LAURA DANIEL,RAMIREZ PEREZ,1971-05-08,ESTADOUNIDENSE,1844745574,CC,ESPAÑA,0
T0005634,PERSONA_JURIDICA,RODRIGUEZ GOMEZ HOLDING S.A. 7341,,,,189723629,NIT,COLOMBIA,0
T0005635,PERSONA_NATURAL,DAVID LUISA,RODRIGUEZ SANCHEZ,1995-02-02,BRASILEÑA,280597671,CC,USA,0
T0005636,PERSONA_JURIDICA,LOPEZ RAMIREZ TRADING LTDA 1983,,,,294285217,NIT,PERU,0
T0005637,PERSONA_NATURAL,LUISA CARLOS,TORRES RAMIREZ,1986-11-02,ESTADOUNIDENSE,1540783191,CE,ECUADOR,0
T0005638,PERSONA_JURIDICA,MARTINEZ GOMEZ LOGISTICA LTDA 1298,,,,891492517,NIT,COLOMBIA,0
T0005639,PERSONA_NATURAL,CARLOS DANIEL,MARTINEZ GOMEZ,2000-02-17,ESPAÑOLA,O1271129,PASAPORTE,VENEZUELA,0
T0005640,PERSONA_NATURAL,LAURA JORGE,MARTINEZ LOPEZ,1951-11-11,ECUATORIANA,786583126,CE,PERU,0
T0005641,PERSONA_NATURAL,ANDRES LUISA,GOMEZ RODRIGUEZ,1972-05-15,COLOMBIANA,S9382373,PASAPORTE,PERU,0
T0005642,PERSONA_NATURAL,ANDRES LUISA,LOPEZ PEREZ,1971-05-23,COLOMBIANA,1939334386,CE,ESPAÑA,0
T0005643,PERSONA_NATURAL,LAURA ANDRES,TORRES GARCIA,1994-03-21,ECUATORIANA,888400865,CC,ARGENTINA,0
T0005644,PERSONA_NATURAL,MARIA MARIA,RODRIGUEZ SANCHEZ,1996-08-13,COLOMBIANA,215733342,CC,ARGENTINA,0
T0005645,PERSONA_JURIDICA,GARCIA GARCIA TRADING S.A.S. 2082,,,,460507309,NIT,MEXICO,0
T0005646,PERSONA_NATURAL,LUISA SARA,HERNANDEZ HERNANDEZ,1967-06-04,COLOMBIANA,955007102,CE,BRASIL,0
T0005647,PERSONA_NATURAL,MARIA ANDRES,PEREZ TORRES,1962-01-14,PERUANA,I5953507,PASAPORTE,PERU,0
T0005648,PERSONA_NATURAL,LAURA ANDRES,PEREZ TORRES,1966-03-11,BRASILEÑA,L5522703,PASAPORTE,MEXICO,0
T0005649,PERSONA_NATURAL,LAURA LUISA,LOPEZ MARTINEZ,1994-05-19,BRASILEÑA,678929936,CC,ARGENTINA,0
T0005650,PERSONA_NATURAL,CAMILA JORGE,MARTINEZ RODRIGUEZ,1960-06-28,PERUANA,66404435,CE,MEXICO,0
T0005651,PERSONA_JURIDICA,RODRIGUEZ SANCHEZ LOGISTICA S.A. 6490,,,,786869490,NIT,COLOMBIA,0
T0005652,PERSONA_NATURAL,LAURA DAVID,SANCHEZ LOPEZ,1958-03-06,VENEZOLANA,U3686983,PASAPORTE,COLOMBIA,0
T0005653,PERSONA_NATURAL,CARLOS JUAN,RODRIGUEZ MARTINEZ,1992-05-05,COLOMBIANA,495531872,CC,ARGENTINA,0
T0005654,PERSONA_NATURAL,LUISA JORGE,HERNANDEZ LOPEZ,1999-04-12,COLOMBIANA,279022129,CC,VENEZUELA,0
T0005655,PERSONA_NATURAL,SARA DANIEL,MARTINEZ TORRES,1962-07-13,ESPAÑOLA,I4166270,PASAPORTE,ESPAÑA,0
T0005656,PERSONA_JURIDICA,TORRES GARCIA GROUP S. EN C. 4993,,,,761782271,NIT,VENEZUELA,0
T0005657,PERSONA_NATURAL,LAURA JORGE,LOPEZ GOMEZ,2003-04-23,ECUATORIANA,1730810845,CE,USA,0
T0005658,PERSONA_NATURAL,SARA ANDRES,GARCIA TORRES,1961-05-20,BRASILEÑA,22222687,CE,USA,0
T0005659,PERSONA_NATURAL,CARLOS DAVID,RAMIREZ GOMEZ,1954-11-22,ECUATORIANA,1881115062,CC,ESPAÑA,0
T0005660,PERSONA_NATURAL,CARLOS LAURA,GARCIA LOPEZ,1956-03-14,BRASILEÑA,U5588720,PASAPORTE,COLOMBIA,0
T0005661,PERSONA_JURIDICA,GARCIA RODRIGUEZ TRADING S. EN C. 3551,,,,337328345,NIT,ECUADOR,0
T0005662,PERSONA_NATURAL,ANA DANIEL,LOPEZ GOMEZ,1971-12-18,MEXICANA,1523875237,CC,PERU,0
T0005663,PERSONA_NATURAL,CAMILA CARLOS,SANCHEZ GARCIA,1952-06-19,ESPAÑOLA,886787915,CE,USA,0
T0005664,PERSONA_NATURAL,DANIEL ANDRES,RODRIGUEZ HERNANDEZ,1986-09-22,PERUANA,1671518686,CC,ECUADOR,0
T0005665,PERSONA_NATURAL,LUISA JORGE,RAMIREZ RODRIGUEZ,1973-11-06,VENEZOLANA,1390002908,CE,PERU,0
T0005666,PERSONA_JURIDICA,MARTINEZ LOPEZ GROUP CIA 2624,,,,758336927,NIT,COLOMBIA,0
T0005667,PERSONA_NATURAL,LAURA LUISA,RODRIGUEZ PEREZ,1979-02-18,VENEZOLANA,877420256,CC,ECUADOR,0
T0005668,PERSONA_JURIDICA,GOMEZ TORRES GROUP S.A.S. 941,,,,866120366,NIT,VENEZUELA,0
T0005669,PERSONA_NATURAL,SARA CAMILA,TORRES LOPEZ,1992-02-28,VENEZOLANA,629887609,CE,MEXICO,0
T0005670,PERSONA_NATURAL,CARLOS MARIA,RODRIGUEZ SANCHEZ,1969-01-10,ESTADOUNIDENSE,370399512,CC,MEXICO,0
T0005671,PERSONA_NATURAL,ANA JORGE,RAMIREZ MARTINEZ,1991-08-01,ARGENTINA,116203113,CC,PERU,0
T0005672,PERSONA_NATURAL,CARLOS DAVID,RAMIREZ RODRIGUEZ,1966-07-02,VENEZOLANA,1174093252,CC,USA,0
T0005673,PERSONA_NATURAL,DAVID CAMILA,RAMIREZ SANCHEZ,1961-07-25,PERUANA,1410886577,CC,USA,0
T0005674,PERSONA_NATURAL,ANDRES JUAN,TORRES GARCIA,1977-08-27,COLOMBIANA,1461675297,CE,MEXICO,0
T0005675,PERSONA_JURIDICA,GARCIA RAMIREZ GROUP SAS 8820,,,,871011878,NIT,ESPAÑA,0
T0005676,PERSONA_NATURAL,CAMILA DANIEL,PEREZ LOPEZ,1988-11-07,BRASILEÑA,1526235688,CC,ESPAÑA,0
T0005677,PERSONA_NATURAL,MARIA LUISA,LOPEZ RODRIGUEZ,1975-05-23,PERUANA,201479355,CE,VENEZUELA,0
T0005678,PERSONA_NATURAL,JORGE JORGE,SANCHEZ PEREZ,1995-06-16,VENEZOLANA,357246443,CE,ARGENTINA,0
T0005679,PERSONA_NATURAL,CAMILA DANIEL,HERNANDEZ GARCIA,1957-05-13,ECUATORIANA,H9598884,PASAPORTE,USA,0
T0005680,PERSONA_NATURAL,JUAN ANDRES,GARCIA GARCIA,1982-06-18,ESPAÑOLA,1695966985,CE,BRASIL,0
T0005681,PERSONA_NATURAL,LUISA CAMILA,MARTINEZ PEREZ,1964-11-13,VENEZOLANA,S4498805,PASAPORTE,MEXICO,0
T0005682,PERSONA_NATURAL,JUAN LUISA,TORRES GARCIA,1957-11-12,BRASILEÑA,Z5788115,PASAPORTE,MEXICO,0
T0005683,PERSONA_JURIDICA,MARTINEZ GARCIA HOLDING LTDA 7373,,,,890813276,NIT,ARGENTINA,0
T0005684,PERSONA_NATURAL,LUISA LAURA,GOMEZ SANCHEZ,1954-09-14,ESTADOUNIDENSE,R1358087,PASAPORTE,BRASIL,0
T0005685,PERSONA_JURIDICA,RODRIGUEZ RODRIGUEZ SERVICIOS LTDA 962,,,,405119284,NIT,MEXICO,0
T0005686,PERSONA_NATURAL,LUISA LAURA,RAMIREZ RAMIREZ,1985-03-01,ECUATORIANA,R8482240,PASAPORTE,PERU,0
T0005687,PERSONA_NATURAL,JUAN ANDRES,RODRIGUEZ MARTINEZ,1962-06-25,BRASILEÑA,S4652860,PASAPORTE,BRASIL,0
T0005688,PERSONA_NATURAL,SARA SARA,LOPEZ RAMIREZ,1950-02-06,MEXICANA,V3177444,PASAPORTE,MEXICO,0
T0005689,PERSONA_JURIDICA,GOMEZ MARTINEZ SERVICIOS S.A.S. 247,,,,899068095,NIT,ECUADOR,0
T0005690,PERSONA_NATURAL,LAURA CARLOS,PEREZ TORRES,1970-01-24,BRASILEÑA,J2313298,PASAPORTE,VENEZUELA,0
T0005691,PERSONA_JURIDICA,RAMIREZ RODRIGUEZ HOLDING LTDA 3226,,,,541829315,NIT,ESPAÑA,0
T0005692,PERSONA_NATURAL,CAMILA LUISA,TORRES RODRIGUEZ,1999-07-18,PERUANA,522359140,CC,ARGENTINA,0
T0005693,PERSONA_NATURAL,JUAN SARA,MARTINEZ MARTINEZ,1985-04-27,PERUANA,1619658660,CE,BRASIL,0
T0005694,PERSONA_NATURAL,LUISA SARA,GARCIA GOMEZ,1969-12-02,ECUATORIANA,1455733899,CE,ESPAÑA,0
T0005695,PERSONA_NATURAL,CARLOS ANA,GARCIA GOMEZ,1992-12-11,ARGENTINA,1094745263,CC,VENEZUELA,0
T0005696,PERSONA_NATURAL,JUAN DANIEL,RAMIREZ RAMIREZ,1968-11-05,MEXICANA,516709354,CC,VENEZUELA,0
T0005697,PERSONA_NATURAL,JORGE SARA,GOMEZ PEREZ,1980-03-08,MEXICANA,Z3376832,PASAPORTE,BRASIL,0
T0005698,PERSONA_NATURAL,SARA LAURA,TORRES MARTINEZ,2001-01-03,ECUATORIANA,275478699,CE,COLOMBIA,0
T0005699,PERSONA_NATURAL,CARLOS MARIA,HERNANDEZ RAMIREZ,1998-05-03,BRASILEÑA,K5411139,PASAPORTE,BRASIL,0
T0005700,PERSONA_NATURAL,JUAN MARIA,MARTINEZ RAMIREZ,1958-09-22,PERUANA,128727852,CC,VENEZUELA,0
T0005701,PERSONA_NATURAL,LAURA CAMILA,RODRIGUEZ MARTINEZ,1969-02-01,MEXICANA,319966195,CE,USA,0
T0005702,PERSONA_NATURAL,CAMILA DAVID,GARCIA MARTINEZ,1956-01-13,MEXICANA,1812922119,CE,ARGENTINA,0
T0005703,PERSONA_NATURAL,JORGE CAMILA,GARCIA GOMEZ,1994-08-14,ARGENTINA,1517355517,CE,MEXICO,0
T0005704,PERSONA_NATURAL,SARA JORGE,GOMEZ PEREZ,1955-12-10,VENEZOLANA,1561346988,CC,COLOMBIA,0
T0005705,PERSONA_NATURAL,MARIA ANA,RAMIREZ RODRIGUEZ,1963-01-13,ESTADOUNIDENSE,258688957,CC,BRASIL,0
T0005706,PERSONA_NATURAL,MARIA ANA,GOMEZ LOPEZ,1959-09-17,COLOMBIANA,675710843,CC,ESPAÑA,0
T0005707,PERSONA_JURIDICA,LOPEZ HERNANDEZ LOGISTICA S. EN C. 404,,,,500926942,NIT,COLOMBIA,0
T0005708,PERSONA_JURIDICA,GARCIA MARTINEZ SERVICIOS LTDA 8565,,,,373077341,NIT,ECUADOR,0
T0005709,PERSONA_JURIDICA,GOMEZ PEREZ SERVICIOS S.A.S. 7818,,,,116186552,NIT,COLOMBIA,0
T0005710,PERSONA_JURIDICA,PEREZ GARCIA SERVICIOS S.A.S. 5092,,,,818581763,NIT,VENEZUELA,0
T0005711,PERSONA_NATURAL,ANA LAURA,PEREZ TORRES,2004-09-07,MEXICANA,M1599204,PASAPORTE,ECUADOR,0
T0005712,PERSONA_NATURAL,ANA DAVID,LOPEZ SANCHEZ,1996-05-21,ESPAÑOLA,J4902727,PASAPORTE,PERU,0
T0005713,PERSONA_JURIDICA,PEREZ HERNANDEZ TRADING SAS 3565,,,,147347933,NIT,USA,0
T0005714,PERSONA_NATURAL,JUAN DANIEL,RODRIGUEZ RAMIREZ,1959-06-27,ARGENTINA,B5630385,PASAPORTE,VENEZUELA,0
T0005715,PERSONA_JURIDICA,HERNANDEZ MARTINEZ LOGISTICA LTDA 3912,,,,329503127,NIT,VENEZUELA,0
T0005716,PERSONA_NATURAL,CAMILA LUISA,TORRES GARCIA,1997-06-11,ESPAÑOLA,K1994756,PASAPORTE,MEXICO,0
T0005717,PERSONA_JURIDICA,PEREZ TORRES COMERCIAL S.A. 3122,,,,684098911,NIT,ECUADOR,0
T0005718,PERSONA_NATURAL,DAVID DAVID,RAMIREZ RODRIGUEZ,1978-10-12,VENEZOLANA,1853484452,CC,MEXICO,0
T0005719,PERSONA_JURIDICA,HERNANDEZ GARCIA INVERSIONES SAS 8958,,,,302798808,NIT,USA,0
T0005720,PERSONA_JURIDICA,RAMIREZ GOMEZ INVERSIONES S.A.S. 1866,,,,775839853,NIT,MEXICO,0
T0005721,PERSONA_NATURAL,SARA CARLOS,PEREZ SANCHEZ,1987-09-08,ECUATORIANA,21897697,CC,BRASIL,0
T0005722,PERSONA_NATURAL,ANDRES DAVID,GARCIA PEREZ,1956-12-01,ARGENTINA,Z4697933,PASAPORTE,VENEZUELA,0
T0005723,PERSONA_JURIDICA,SANCHEZ MARTINEZ INVERSIONES S. EN C. 9264,,,,562153874,NIT,PERU,0
T0005724,PERSONA_NATURAL,ANA LUISA,GOMEZ SANCHEZ,1970-03-27,ARGENTINA,224855084,CE,MEXICO,0
T0005725,PERSONA_JURIDICA,RODRIGUEZ HERNANDEZ COMERCIAL CIA 780,,,,135332793,NIT,MEXICO,0
T0005726,PERSONA_NATURAL,LUISA LAURA,LOPEZ TORRES,1955-09-08,ESTADOUNIDENSE,1382333903,CC,COLOMBIA,0
T0005727,PERSONA_NATURAL,DAVID JORGE,PEREZ RODRIGUEZ,2001-07-10,MEXICANA,1375724872,CC,ECUADOR,0
T0005728,PERSONA_NATURAL,JORGE SARA,TORRES HERNANDEZ,1954-07-24,PERUANA,I5789180,PASAPORTE,BRASIL,0
T0005729,PERSONA_NATURAL,CAMILA MARIA,SANCHEZ RAMIREZ,1976-10-26,PERUANA,V3528570,PASAPORTE,COLOMBIA,0
T0005730,PERSONA_NATURAL,ANDRES ANA,SANCHEZ PEREZ,2000-05-27,ESTADOUNIDENSE,G4876200,PASAPORTE,COLOMBIA,0
T0005731,PERSONA_NATURAL,CARLOS CAMILA,HERNANDEZ TORRES,1957-06-19,ARGENTINA,E7528964,PASAPORTE,ARGENTINA,0
T0005732,PERSONA_NATURAL,CARLOS LUISA,MARTINEZ SANCHEZ,1963-02-09,COLOMBIANA,1318531904,CC,COLOMBIA,0
T0005733,PERSONA_NATURAL,JUAN JUAN,TORRES GOMEZ,2000-11-26,COLOMBIANA,1314003082,CC,VENEZUELA,0
T0005734,PERSONA_NATURAL,DAVID CARLOS,PEREZ SANCHEZ,1972-06-19,BRASILEÑA,Z8330694,PASAPORTE,MEXICO,0
T0005735,PERSONA_NATURAL,DANIEL LUISA,HERNANDEZ TORRES,1969-12-24,ECUATORIANA,137454747,CC,USA,0
T0005736,PERSONA_NATURAL,LUISA JORGE,RODRIGUEZ TORRES,1990-09-18,VENEZOLANA,182192569,CE,PERU,0
T0005737,PERSONA_JURIDICA,GOMEZ RAMIREZ INVERSIONES CIA 8454,,,,674860565,NIT,COLOMBIA,0
T0005738,PERSONA_NATURAL,MARIA LAURA,GOMEZ HERNANDEZ,1974-04-12,ESTADOUNIDENSE,316011450,CE,ARGENTINA,0
T0005739,PERSONA_NATURAL,JORGE DANIEL,MARTINEZ TORRES,1978-03-02,PERUANA,438222386,CC,ARGENTINA,0
T0005740,PERSONA_NATURAL,MARIA MARIA,SANCHEZ PEREZ,1969-10-09,PERUANA,1034166545,CC,ECUADOR,0
T0005741,PERSONA_NATURAL,JORGE ANDRES,TORRES LOPEZ,1991-05-24,ARGENTINA,A6465655,PASAPORTE,VENEZUELA,0
T0005742,PERSONA_NATURAL,ANDRES JORGE,GOMEZ MARTINEZ,2002-03-10,COLOMBIANA,331665312,CE,VENEZUELA,0
T0005743,PERSONA_NATURAL,DANIEL ANDRES,MARTINEZ MARTINEZ,1972-05-15,PERUANA,H8920339,PASAPORTE,COLOMBIA,0
T0005744,PERSONA_NATURAL,ANA ANA,LOPEZ GARCIA,1962-05-21,ARGENTINA,1945680681,CC,ECUADOR,0
T0005745,PERSONA_NATURAL,DAVID ANA,SANCHEZ SANCHEZ,1992-02-18,COLOMBIANA,O5223081,PASAPORTE,MEXICO,0
T0005746,PERSONA_NATURAL,DAVID DAVID,MARTINEZ RAMIREZ,2003-07-14,ESTADOUNIDENSE,1153428626,CC,USA,0
T0005747,PERSONA_NATURAL,ANA CAMILA,RAMIREZ RODRIGUEZ,1973-01-16,ESPAÑOLA,497304768,CC,BRASIL,0
T0005748,PERSONA_NATURAL,LUISA DANIEL,HERNANDEZ MARTINEZ,1973-04-16,VENEZOLANA,220654027,CC,ECUADOR,0
T0005749,PERSONA_NATURAL,JUAN LAURA,PEREZ PEREZ,1988-06-17,PERUANA,562594887,CC,MEXICO,0
T0005750,PERSONA_NATURAL,JORGE DANIEL,MARTINEZ RODRIGUEZ,1965-02-02,MEXICANA,780892232,CE,USA,0
T0005751,PERSONA_JURIDICA,SANCHEZ HERNANDEZ LOGISTICA S.A. 4781,,,,747673256,NIT,PERU,0
T0005752,PERSONA_NATURAL,CARLOS JUAN,RODRIGUEZ TORRES,1987-08-26,ECUATORIANA,1336434189,CC,PERU,0
